Sample,X(ms) [11.04.2025 12:15:23 405 UTC],"CycleTimeMeasurement.CycleTimeInfo"
699,1744373740398.114688,14425000
700,1744373740431.421184,14252000
701,1744373740464.354288,14249000
702,1744373740497.254464,14528000
703,1744373740526.990376,14440000
704,1744373740560.384584,14090000
705,1744373740593.228832,14504000
706,1744373740626.049864,14389000
707,1744373740658.610952,14471000
708,1744373740691.600936,14305000
709,1744373740725.407480,14512000
710,1744373740758.210528,14696000
711,1744373740791.532256,14407000
712,1744373740824.513248,14275000
713,1744373740849.858304,14509000
714,1744373740882.864360,13791000
715,1744373740915.566424,14463000
716,1744373740948.339032,14379000
717,1744373740981.199960,14488000
718,1744373741013.956048,14309000
719,1744373741047.486176,14373000
720,1744373741080.304752,14503000
721,1744373741113.739560,14484000
722,1744373741146.640872,14337000
723,1744373741179.695016,14409000
724,1744373741212.210656,14524000
725,1744373741245.149992,14201000
726,1744373741277.729584,14439000
727,1744373741311.406512,14235000
728,1744373741344.031040,14554000
729,1744373741377.697176,14370000
730,1744373741410.528968,14527000
731,1744373741442.383632,14454000
732,1744373741475.215768,14298000
733,1744373741507.871120,14359000
734,1744373741541.536208,14260000
735,1744373741574.210960,14610000
736,1744373741608.034952,14358000
737,1744373741640.926752,14575000
738,1744373741674.305912,14375000
739,1744373741706.370704,14459000
740,1744373741739.118696,14342000
741,1744373741771.824584,14264000
742,1744373741804.656120,14289000
743,1744373741838.194872,14446000
744,1744373741871.740192,14504000
745,1744373741903.872608,14450000
746,1744373741937.389360,14287000
747,1744373741970.162200,14495000
748,1744373742002.925824,14476000
749,1744373742036.449104,14293000
750,1744373742069.567832,14518000
751,1744373742102.159984,14585000
752,1744373742135.150144,14356000
753,1744373742167.793216,14418000
754,1744373742200.482624,14204000
755,1744373742233.343792,14381000
756,1744373742266.002288,14362000
757,1744373742298.722616,14284000
758,1744373742331.552048,14231000
759,1744373742364.974520,14350000
760,1744373742397.697312,14351000
761,1744373742426.240576,14408000
762,1744373742458.368856,14202000
763,1744373742491.890200,14392000
764,1744373742523.311832,14408000
765,1744373742546.064720,14248000
766,1744373742578.912512,13416000
767,1744373742611.677136,14325000
768,1744373742636.959648,14343000
769,1744373742667.791392,13694000
770,1744373742701.376104,14036000
771,1744373742734.241024,14516000
772,1744373742767.005408,14447000
773,1744373742799.903792,14265000
774,1744373742833.373232,14428000
775,1744373742865.390120,14471000
776,1744373742898.078880,14264000
777,1744373742930.641848,14335000
778,1744373742964.338960,14236000
779,1744373742997.085464,14676000
780,1744373743030.018672,14302000
781,1744373743062.706464,14483000
782,1744373743095.439096,14361000
783,1744373743128.322048,14414000
784,1744373743153.424016,14460000
785,1744373743186.287208,13681000
786,1744373743219.055472,14495000
787,1744373743251.890976,14329000
788,1744373743284.672320,14458000
789,1744373743310.112112,14379000
790,1744373743337.679232,13833000
791,1744373743355.133680,13992000
792,1744373743381.566192,13232000
793,1744373743415.343104,13692000
794,1744373743443.552312,14601000
795,1744373743471.181552,13963000
796,1744373743503.985792,14082000
797,1744373743536.656984,14358000
798,1744373743569.663752,14304000
799,1744373743602.207424,14556000
800,1744373743635.199712,14259000
801,1744373743667.840096,14371000
802,1744373743694.097360,14236000
803,1744373743717.693592,13929000
804,1744373743745.309880,13606000
805,1744373743778.925952,13854000
806,1744373743811.778408,14499000
807,1744373743844.672152,14508000
808,1744373743877.312200,14515000
809,1744373743910.081400,14262000
810,1744373743943.858016,14339000
811,1744373743977.343536,14577000
812,1744373744003.325744,14451000
813,1744373744036.609560,13895000
814,1744373744069.615152,14389000
815,1744373744102.401728,14553000
816,1744373744135.795440,14430000
817,1744373744167.823048,14327000
