meting_nummer,tijd_unix_ms,testwaarde,echo_waarde,verschil,round_trip_seconden
361,1744277189168,361,361,0,0.009092092514038086
362,1744277189387,362,362,0,0.009386777877807617
363,1744277189606,363,363,0,0.00914454460144043
364,1744277189825,364,364,0,0.010997533798217773
365,1744277190059,365,365,0,0.009040355682373047
366,1744277190278,366,366,0,0.008907556533813477
367,1744277190497,367,367,0,0.012768030166625977
368,1744277190720,368,368,0,0.01829671859741211
369,1744277190949,369,369,0,0.015964269638061523
370,1744277191175,370,370,0,0.011260032653808594
371,1744277191403,371,371,0,0.0174407958984375
372,1744277191630,372,372,0,0.009171485900878906
373,1744277191856,373,373,0,0.009202718734741211
374,1744277192075,374,374,0,0.014118432998657227
375,1744277192299,375,375,0,0.014058113098144531
376,1744277192527,376,376,0,0.009106159210205078
377,1744277192745,377,377,0,0.010452747344970703
378,1744277192969,378,378,0,0.009315252304077148
379,1744277193187,379,379,0,0.016868114471435547
380,1744277193414,380,380,0,0.009118080139160156
381,1744277193633,381,381,0,0.018928050994873047
382,1744277193862,382,382,0,0.010200262069702148
383,1744277194082,383,383,0,0.009747982025146484
384,1744277194302,384,384,0,0.01718425750732422
385,1744277194530,385,385,0,0.009366750717163086
386,1744277194749,386,386,0,0.018007516860961914
387,1744277194977,387,387,0,0.008925199508666992
388,1744277195195,388,388,0,0.0091552734375
389,1744277195413,389,389,0,0.009145259857177734
390,1744277195633,390,390,0,0.009270429611206055
391,1744277195851,391,391,0,0.013189077377319336
392,1744277196074,392,392,0,0.009987115859985352
393,1744277196298,393,393,0,0.009078741073608398
394,1744277196531,394,394,0,0.009109735488891602
395,1744277196751,395,395,0,0.008757829666137695
396,1744277196969,396,396,0,0.008895635604858398
397,1744277197188,397,397,0,0.009038448333740234
398,1744277197408,398,398,0,0.009055376052856445
399,1744277197626,399,399,0,0.010050058364868164
400,1744277197846,400,400,0,0.008782625198364258
401,1744277198073,401,401,0,0.00894618034362793
402,1744277198292,402,402,0,0.012235164642333984
403,1744277198514,403,403,0,0.01014089584350586
404,1744277198736,404,404,0,0.009293317794799805
405,1744277198955,405,405,0,0.009082794189453125
406,1744277199174,406,406,0,0.009333610534667969
407,1744277199393,407,407,0,0.009023666381835938
408,1744277199617,408,408,0,0.01007533073425293
409,1744277199837,409,409,0,0.009088754653930664
410,1744277200057,410,410,0,0.012978315353393555
411,1744277200290,411,411,0,0.009398937225341797
412,1744277200509,412,412,0,0.01788020133972168
413,1744277200737,413,413,0,0.009375572204589844
414,1744277200956,414,414,0,0.00932931900024414
415,1744277201175,415,415,0,0.01087498664855957
416,1744277201403,416,416,0,0.009055376052856445
417,1744277201621,417,417,0,0.009164094924926758
418,1744277201840,418,418,0,0.009186506271362305
419,1744277202059,419,419,0,0.009119272232055664
420,1744277202278,420,420,0,0.009101390838623047
421,1744277202506,421,421,0,0.008979320526123047
422,1744277202725,422,422,0,0.010178327560424805
423,1744277202952,423,423,0,0.012920141220092773
424,1744277203178,424,424,0,0.009132623672485352
425,1744277203397,425,425,0,0.009777069091796875
426,1744277203617,426,426,0,0.010001659393310547
427,1744277203837,427,427,0,0.0177462100982666
428,1744277204066,428,428,0,0.014088869094848633
429,1744277204289,429,429,0,0.021063804626464844
430,1744277204523,430,430,0,0.00906229019165039
431,1744277204742,431,431,0,0.008947372436523438
432,1744277204960,432,432,0,0.011710643768310547
433,1744277205188,433,433,0,0.009191274642944336
434,1744277205407,434,434,0,0.009402275085449219
435,1744277205627,435,435,0,0.017220497131347656
436,1744277205853,436,436,0,0.011618614196777344
437,1744277206082,437,437,0,0.009090662002563477
438,1744277206301,438,438,0,0.01016378402709961
439,1744277206521,439,439,0,0.02327895164489746
440,1744277206753,440,440,0,0.009122371673583984
441,1744277206972,441,441,0,0.013504266738891602
442,1744277207201,442,442,0,0.009382486343383789
443,1744277207420,443,443,0,0.009243488311767578
444,1744277207639,444,444,0,0.009086132049560547
445,1744277207858,445,445,0,0.011172056198120117
446,1744277208097,446,446,0,0.014311075210571289
447,1744277208326,447,447,0,0.009072065353393555
448,1744277208544,448,448,0,0.018368959426879883
449,1744277208773,449,449,0,0.00906682014465332
450,1744277208992,450,450,0,0.00916910171508789
451,1744277209211,451,451,0,0.009131431579589844
452,1744277209430,452,452,0,0.009145498275756836
453,1744277209649,453,453,0,0.008934974670410156
454,1744277209868,454,454,0,0.009212493896484375
455,1744277210091,455,455,0,0.009458541870117188
456,1744277210311,456,456,0,0.009745121002197266
457,1744277210531,457,457,0,0.031131982803344727
458,1744277210778,458,458,0,0.00929713249206543
459,1744277210997,459,459,0,0.018044233322143555
460,1744277211225,460,460,0,0.008658647537231445
461,1744277211445,461,461,0,0.00774383544921875
462,1744277211664,462,462,0,0.008623838424682617
463,1744277211884,463,463,0,0.009277582168579102
464,1744277212103,464,464,0,0.011403560638427734
465,1744277212331,465,465,0,0.02091360092163086
466,1744277212562,466,466,0,0.010250329971313477
467,1744277212783,467,467,0,0.01330256462097168
468,1744277213011,468,468,0,0.009167909622192383
469,1744277213230,469,469,0,0.009173154830932617
470,1744277213449,470,470,0,0.010061979293823242
471,1744277213678,471,471,0,0.009004592895507812
472,1744277213934,472,472,0,0.017681121826171875
473,1744277214172,473,473,0,0.010022878646850586
474,1744277214393,474,474,0,0.011451959609985352
475,1744277214621,475,475,0,0.009877681732177734
476,1744277214841,476,476,0,0.009090662002563477
477,1744277215060,477,477,0,0.009284496307373047
478,1744277215279,478,478,0,0.015445232391357422
479,1744277215504,479,479,0,0.009146690368652344
480,1744277215723,480,480,0,0.012099981307983398
481,1744277215945,481,481,0,0.009071826934814453
482,1744277216164,482,482,0,0.014487981796264648
483,1744277216393,483,483,0,0.008932828903198242
484,1744277216613,484,484,0,0.009168148040771484
485,1744277216831,485,485,0,0.011473417282104492
486,1744277217059,486,486,0,0.009281396865844727
487,1744277217278,487,487,0,0.009165287017822266
488,1744277217497,488,488,0,0.009088277816772461
489,1744277217715,489,489,0,0.009176492691040039
490,1744277217934,490,490,0,0.011809349060058594
491,1744277218156,491,491,0,0.014833927154541016
492,1744277218384,492,492,0,0.008559942245483398
493,1744277218611,493,493,0,0.009726285934448242
494,1744277218831,494,494,0,0.01309657096862793
495,1744277219061,495,495,0,0.008855819702148438
496,1744277219280,496,496,0,0.009277582168579102
497,1744277219500,497,497,0,0.018169403076171875
498,1744277219728,498,498,0,0.008270978927612305
499,1744277219947,499,499,0,0.018049955368041992
500,1744277220175,500,500,0,0.009129762649536133
