Sample,X(ms) [11.04.2025 12:57:37 761 UTC],"CycleTimeMeasurement.CycleTimeInfo"
332,1744376257918.092136,12920000
333,1744376257931.100136,12599000
334,1744376257943.949480,12527000
335,1744376257959.232776,12405000
336,1744376257972.380000,12974000
337,1744376257985.486952,12648000
338,1744376257999.391592,12561000
339,1744376258016.430112,12583000
340,1744376258031.696088,13307000
341,1744376258044.942008,12929000
342,1744376258057.917696,12674000
343,1744376258071.038384,12514000
344,1744376258083.966240,12597000
345,1744376258100.879712,12467000
346,1744376258113.887208,13135000
347,1744376258131.377304,12547000
348,1744376258144.959152,13160000
349,1744376258160.382832,12708000
350,1744376258173.645920,13167000
351,1744376258186.604200,12717000
352,1744376258199.743584,12510000
353,1744376258212.668768,12604000
354,1744376258226.512976,12473000
355,1744376258243.745432,12613000
356,1744376258259.295752,13257000
357,1744376258272.382768,13052000
358,1744376258285.415000,12607000
359,1744376258300.654648,12530000
360,1744376258313.791088,12862000
361,1744376258326.848896,12577000
362,1744376258339.789632,12520000
363,1744376258352.828712,12512000
364,1744376258370.928384,12538000
365,1744376258386.429984,13315000
366,1744376258399.744432,13055000
367,1744376258412.685928,12736000
368,1744376258425.677488,12498000
369,1744376258438.622448,12444000
370,1744376258455.264248,12512000
371,1744376258468.592904,12918000
372,1744376258482.270880,12633000
373,1744376258499.537184,12731000
374,1744376258514.673784,13000000
375,1744376258527.788640,12846000
376,1744376258540.835888,12563000
377,1744376258553.743960,12573000
378,1744376258567.825496,12454000
379,1744376258582.316816,12717000
380,1744376258595.468408,13065000
381,1744376258612.095232,12657000
382,1744376258626.543304,12959000
383,1744376258639.664624,12863000
384,1744376258654.878840,12625000
385,1744376258667.917520,12862000
386,1744376258681.040784,12566000
387,1744376258693.965168,12612000
388,1744376258708.047464,12484000
389,1744376258724.720888,12705000
390,1744376258740.350192,13195000
391,1744376258753.502744,12974000
392,1744376258767.904808,12635000
393,1744376258784.302248,12730000
394,1744376258797.598336,13347000
395,1744376258810.542432,12756000
396,1744376258823.665064,12505000
397,1744376258837.473088,12565000
398,1744376258854.990272,12668000
399,1744376258870.206976,13166000
400,1744376258883.405392,12915000
401,1744376258896.414248,12674000
402,1744376258909.516856,12530000
403,1744376258922.544576,12579000
404,1744376258937.679496,12534000
405,1744376258950.858968,12860000
406,1744376258964.113072,12655000
407,1744376258981.807768,12630000
408,1744376258997.281200,13207000
409,1744376259013.406840,13165000
410,1744376259026.543992,12958000
411,1744376259039.631240,12645000
412,1744376259054.001960,12612000
413,1744376259068.080656,12759000
414,1744376259081.249456,12819000
415,1744376259098.942024,12657000
416,1744376259115.393328,13153000
417,1744376259129.565944,13067000
418,1744376259142.576032,12937000
419,1744376259155.680016,12568000
420,1744376259168.624096,12580000
421,1744376259181.776160,12462000
422,1744376259197.120272,12648000
423,1744376259211.950448,13018000
424,1744376259228.190296,12761000
425,1744376259241.371272,13007000
426,1744376259254.301920,12691000
427,1744376259267.344728,12476000
428,1744376259282.481544,12526000
429,1744376259295.566224,12917000
430,1744376259308.606344,12589000
431,1744376259321.665280,12568000
432,1744376259337.759704,12542000
433,1744376259355.088592,12904000
434,1744376259368.188952,13289000
435,1744376259381.251528,12624000
436,1744376259394.157672,12551000
437,1744376259407.439360,12476000
438,1744376259424.080768,12708000
439,1744376259437.253352,12965000
440,1744376259450.214232,12631000
441,1744376259466.000848,12500000
442,1744376259481.183752,12674000
443,1744376259496.513944,12966000
444,1744376259509.793128,13106000
445,1744376259522.845736,12737000
446,1744376259535.790376,12526000
447,1744376259548.812672,12501000
448,1744376259561.742080,12497000
449,1744376259577.966248,12508000
450,1744376259595.087616,12957000
451,1744376259608.271848,13414000
452,1744376259621.408304,12702000
453,1744376259634.398368,12617000
454,1744376259648.480520,12521000
455,1744376259663.855632,12715000
456,1744376259677.083144,13188000
457,1744376259689.999840,12689000
458,1744376259706.942056,12476000
459,1744376259723.182816,13078000
460,1744376259736.286240,12996000
461,1744376259751.391440,12596000
462,1744376259764.410968,13105000
463,1744376259777.467304,12580000
464,1744376259792.723520,12518000
465,1744376259805.982928,13016000
466,1744376259820.031344,12673000
467,1744376259837.009024,12684000
468,1744376259851.472744,13102000
469,1744376259865.647296,12864000
470,1744376259878.827160,12956000
471,1744376259891.773808,12653000
472,1744376259904.988112,12501000
473,1744376259920.113504,12645000
474,1744376259933.295192,12789000
475,1744376259949.953528,12685000
476,1744376259964.287336,13028000
477,1744376259977.451600,12879000
478,1744376259992.081920,12568000
479,1744376260005.982784,12824000
480,1744376260019.101456,12925000
481,1744376260032.013160,12589000
482,1744376260044.991488,12480000
483,1744376260061.742336,12472000
484,1744376260079.551472,12983000
485,1744376260092.975680,13194000
486,1744376260105.995784,12698000
487,1744376260119.130984,12526000
488,1744376260134.206848,12612000
489,1744376260147.436136,12838000
490,1744376260160.448624,12662000
491,1744376260173.567368,12565000
492,1744376260188.529872,12583000
493,1744376260206.830824,12792000
494,1744376260220.370104,13524000
495,1744376260233.469744,12690000
496,1744376260246.382352,12580000
497,1744376260259.386784,12456000
498,1744376260274.608224,12500000
499,1744376260287.791168,12908000
500,1744376260300.880536,12664000
501,1744376260315.438624,12562000
502,1744376260332.880680,12767000
503,1744376260347.136456,13051000
504,1744376260360.219352,12872000
505,1744376260375.184120,12633000
506,1744376260388.320112,12901000
507,1744376260403.617640,12671000
508,1744376260416.719088,13006000
509,1744376260430.250672,12658000
510,1744376260447.505792,12579000
511,1744376260462.675576,13008000
512,1744376260475.950760,12963000
513,1744376260489.040216,12637000
514,1744376260502.029992,12601000
515,1744376260515.117720,12519000
516,1744376260530.240312,12605000
517,1744376260543.339344,12825000
518,1744376260559.505856,12599000
519,1744376260575.423160,12942000
520,1744376260590.511760,13058000
521,1744376260603.805912,12794000
522,1744376260616.942008,12735000
523,1744376260630.016272,12614000
524,1744376260644.145240,12612000
525,1744376260658.494624,12774000
526,1744376260671.935888,12919000
527,1744376260689.744904,12707000
528,1744376260705.984760,13148000
529,1744376260720.462432,13200000
530,1744376260733.582320,13016000
531,1744376260746.525856,12602000
532,1744376260759.598528,12494000
533,1744376260774.689616,12536000
534,1744376260787.807000,12814000
535,1744376260801.903496,12597000
536,1744376260818.846216,12715000
537,1744376260833.921560,13177000
538,1744376260847.087000,12825000
539,1744376260860.107568,12615000
540,1744376260873.318032,12562000
541,1744376260886.183064,12673000
542,1744376260901.535896,12424000
543,1744376260914.620944,12979000
544,1744376260931.313568,12643000
545,1744376260945.455096,12818000
546,1744376260960.641200,12799000
547,1744376260973.917776,12938000
548,1744376260986.958704,12662000
549,1744376261000.560320,12555000
550,1744376261015.695536,12710000
551,1744376261030.543528,13106000
552,1744376261046.494904,12989000
553,1744376261061.790696,12998000
554,1744376261075.004448,13080000
555,1744376261089.968888,12672000
556,1744376261103.253176,12741000
557,1744376261116.155488,12740000
558,1744376261129.279704,12469000
559,1744376261143.986856,12593000
560,1744376261158.577168,12650000
561,1744376261175.647944,12896000
562,1744376261188.700272,13283000
563,1744376261202.518232,12611000
564,1744376261217.297560,12662000
565,1744376261230.445304,13041000
566,1744376261243.456112,12644000
567,1744376261256.401208,12524000
568,1744376261271.535288,12495000
569,1744376261288.624048,12857000
570,1744376261302.654096,13036000
571,1744376261317.665536,12848000
572,1744376261332.881728,12985000
573,1744376261345.965624,12938000
574,1744376261359.038728,12623000
575,1744376261371.982336,12541000
576,1744376261385.056536,12463000
577,1744376261401.934528,12570000
578,1744376261418.432120,13001000
579,1744376261431.599856,13216000
580,1744376261444.510288,12669000
581,1744376261460.370520,12482000
582,1744376261473.661672,12840000
583,1744376261486.638928,12715000
584,1744376261499.759688,12533000
585,1744376261513.613552,12601000
586,1744376261531.788432,12721000
587,1744376261546.351904,13542000
588,1744376261559.483600,12778000
589,1744376261572.493848,12603000
590,1744376261587.902872,12542000
591,1744376261601.200992,13098000
592,1744376261614.187448,12749000
593,1744376261627.279584,12535000
594,1744376261642.016160,12547000
595,1744376261659.632872,12668000
596,1744376261675.439648,13152000
597,1744376261688.510976,13133000
598,1744376261701.629416,12618000
599,1744376261714.687152,12587000
600,1744376261730.240272,12631000
601,1744376261743.388120,13115000
602,1744376261756.350720,12649000
603,1744376261769.391968,12509000
604,1744376261786.864936,12468000
605,1744376261802.847032,13144000
606,1744376261815.887344,12974000
607,1744376261829.007512,12603000
608,1744376261841.950208,12611000
609,1744376261855.022768,12525000
610,1744376261870.337200,12569000
611,1744376261883.533304,13002000
612,1744376261896.539952,12675000
613,1744376261913.885632,12534000
614,1744376261929.920312,13198000
615,1744376261943.072208,13192000
616,1744376261956.043024,12657000
617,1744376261970.876928,12499000
618,1744376261985.714672,12811000
619,1744376261999.568120,12908000
620,1744376262012.571120,12845000
621,1744376262029.040000,12564000
622,1744376262044.145432,13002000
623,1744376262058.910696,12944000
624,1744376262071.935760,12859000
625,1744376262085.067664,12552000
626,1744376262098.062088,12625000
627,1744376262113.311360,12528000
628,1744376262126.416824,12935000
629,1744376262141.136616,12592000
630,1744376262157.166496,12674000
631,1744376262171.822056,12889000
632,1744376262185.887016,12780000
633,1744376262199.054408,12912000
634,1744376262212.011248,12636000
635,1744376262225.084160,12515000
636,1744376262240.304408,12480000
637,1744376262253.494720,12998000
638,1744376262271.086792,12674000
639,1744376262286.192016,13064000
640,1744376262301.584464,13011000
641,1744376262314.635816,12970000
642,1744376262327.663688,12611000
643,1744376262340.656464,12493000
644,1744376262353.773552,12557000
645,1744376262369.729840,12616000
646,1744376262386.609296,12986000
647,1744376262401.121424,13255000
648,1744376262414.126200,12905000
649,1744376262429.377336,12561000
650,1744376262442.396952,12960000
651,1744376262455.520832,12560000
652,1744376262468.479624,12613000
653,1744376262482.531488,12485000
654,1744376262498.848568,12643000
655,1744376262515.071360,13267000
656,1744376262528.124552,12987000
657,1744376262541.149720,12583000
658,1744376262556.448600,12547000
659,1744376262569.628424,13035000
660,1744376262582.615184,12652000
661,1744376262595.662376,12500000
662,1744376262610.958256,12556000
663,1744376262628.644976,12971000
664,1744376262644.159592,13376000
665,1744376262657.420904,13102000
666,1744376262671.745376,12691000
667,1744376262685.810016,12679000
668,1744376262699.008096,12897000
669,1744376262711.951336,12662000
670,1744376262725.038144,12510000
671,1744376262741.889208,12545000
672,1744376262758.175264,13155000
673,1744376262771.327528,12923000
674,1744376262784.352792,12605000
675,1744376262799.583432,12550000
676,1744376262812.704400,12880000
677,1744376262825.759352,12664000
678,1744376262838.687488,12520000
679,1744376262851.663192,12497000
680,1744376262869.038768,12462000
681,1744376262884.958632,12962000
682,1744376262898.064944,13072000
683,1744376262911.166912,12598000
684,1744376262926.240264,12622000
685,1744376262939.343504,12766000
686,1744376262954.034352,12574000
687,1744376262967.279832,12730000
688,1744376262981.185104,12699000
689,1744376262998.944280,12662000
690,1744376263013.871176,13338000
691,1744376263026.988968,12892000
692,1744376263039.886568,12590000
693,1744376263055.038592,12466000
694,1744376263068.127008,12822000
695,1744376263081.231208,12597000
696,1744376263094.160520,12564000
697,1744376263108.047488,12493000
698,1744376263125.933568,12675000
699,1744376263141.038728,13220000
700,1744376263154.206848,13062000
701,1744376263167.294552,12680000
702,1744376263180.239320,12563000
703,1744376263195.537696,12486000
704,1744376263208.638024,13000000
705,1744376263221.744144,12619000
706,1744376263235.324696,12546000
707,1744376263253.201416,12656000
708,1744376263270.641664,13287000
709,1744376263283.820992,13127000
710,1744376263296.942728,12637000
711,1744376263309.887440,12606000
712,1744376263323.071728,12491000
713,1744376263338.478632,12670000
714,1744376263351.662184,13185000
715,1744376263366.606944,12664000
716,1744376263382.449800,12728000
717,1744376263397.791016,12972000
718,1744376263410.943088,13006000
719,1744376263423.919816,12636000
720,1744376263436.945216,12501000
721,1744376263449.902712,12541000
722,1744376263465.426040,12491000
723,1744376263479.254384,13010000
724,1744376263496.560648,12807000
