Sample,X(ms) [11.04.2025 11:50:10 496 UTC],"CycleTimeMeasurement.CycleTimeInfo"
387,1744372237020.791381,88861262
388,1744372237109.893661,88921622
389,1744372237198.573719,89017609
390,1744372237286.650759,88077245
391,1744372237376.640128,88071133
392,1744372237467.003088,89992658
393,1744372237555.997879,90358911
394,1744372237643.089381,88995964
395,1744372237733.323035,87779978
396,1744372237821.309386,89547751
397,1744372237909.438515,87978813
398,1744372237997.388515,88142000
399,1744372238087.254915,88510165
400,1744372238176.400332,89343293
401,1744372238265.531075,89101036
402,1744372238355.563208,89175773
403,1744372238444.446599,89984907
404,1744372238532.905759,88893898
405,1744372238621.852146,89167622
406,1744372238709.975532,88226218
407,1744372238800.004306,88721742
408,1744372238888.733541,90013515
409,1744372238977.846381,88149707
410,1744372239067.002328,89105804
411,1744372239157.264039,89163325
412,1744372239245.894928,90253351
413,1744372239337.068946,88636342
414,1744372239426.370941,91293622
415,1744372239515.295159,89184489
416,1744372239604.262439,88916231
417,1744372239692.565835,88974134
418,1744372239780.620608,88304360
419,1744372239868.563572,88056898
420,1744372239957.768808,87941377
421,1744372240046.685252,89202263
422,1744372240134.796946,88918813
423,1744372240223.008515,88111760
424,1744372240310.661501,88898733
425,1744372240399.823759,86964547
426,1744372240488.911488,89158298
427,1744372240578.914279,89112164
428,1744372240668.235541,90049987
429,1744372240758.380919,89255311
430,1744372240848.201946,90144409
431,1744372240936.603061,89821938
432,1744372241025.557519,89111964
433,1744372241114.588061,88242182
434,1744372241203.629728,89031716
435,1744372241292.901888,89039404
436,1744372241382.555781,89966027
437,1744372241471.857581,89028773
438,1744372241561.044386,89228147
439,1744372241651.288995,89197218
440,1744372241742.175492,90233191
441,1744372241830.135186,90895689
442,1744372241917.446021,87958795
443,1744372242005.387168,87900134
444,1744372242094.533208,87349875
445,1744372242183.449528,89824311
446,1744372242272.426768,88248022
447,1744372242361.699706,88978707
448,1744372242450.869306,89261525
449,1744372242540.054332,89171622
450,1744372242629.915452,89217666
451,1744372242719.034888,89897325
452,1744372242809.007968,89051427
453,1744372242896.262652,89975182
454,1744372242985.323581,87252284
455,1744372243075.045932,89671000
456,1744372243163.275639,89116067
457,1744372243251.500275,88220484
458,1744372243339.365875,88226298
459,1744372243428.184155,87864031
460,1744372243516.691492,88823676
461,1744372243605.739812,88507484
462,1744372243695.712266,89622067
463,1744372243785.698901,89396795
464,1744372243873.969595,89985494
465,1744372243962.633101,88907578
466,1744372244049.976261,88033422
467,1744372244137.976181,87944778
468,1744372244227.915915,87391280
469,1744372244316.174719,89958208
470,1744372244405.932168,88240258
471,1744372244495.357795,89778582
472,1744372244583.435790,89402800
473,1744372244672.496048,88091418
474,1744372244761.568412,89050671
475,1744372244850.525412,89071649
476,1744372244940.414266,88957609
477,1744372245029.795812,89890227
478,1744372245118.721381,89984898
479,1744372245206.808448,88320693
480,1744372245296.653732,88088191
481,1744372245385.087612,89849551
482,1744372245474.860599,89140600
483,1744372245562.841181,89060867
484,1744372245652.146626,87980818
485,1744372245740.054239,89302048
486,1744372245828.096519,87945392
487,1744372245916.002448,88035213
488,1744372246004.871066,87878275
489,1744372246094.262346,88874045
490,1744372246183.455128,89387440
491,1744372246273.081648,89741813
492,1744372246360.489812,89196307
493,1744372246448.576781,87996138
494,1744372246537.690052,87379089
495,1744372246626.578972,89119480
496,1744372246714.734452,88883288
497,1744372246802.776039,88154814
498,1744372246891.760932,88043026
499,1744372246980.777715,88976827
500,1744372247070.084519,89022907
501,1744372247159.034408,89940600
502,1744372247249.038466,88316724
503,1744372247339.016088,90004436
504,1744372247428.043906,89977391
505,1744372247517.323448,89026587
506,1744372247606.277212,89274453
507,1744372247694.569452,88961115
508,1744372247782.612461,88288845
509,1744372247871.492532,88764022
510,1744372247960.390795,88158071
511,1744372248048.648875,88902142
512,1744372248137.710021,88257018
513,1744372248225.804292,89058516
514,1744372248314.899141,88095982
515,1744372248403.975079,89806107
516,1744372248492.856701,88364329
517,1744372248583.076559,88883982
518,1744372248673.088541,90961244
519,1744372248763.363648,89384862
520,1744372248853.292541,90711156
521,1744372248941.076412,89371422
522,1744372249029.457675,87912565
523,1744372249118.453208,88266417
524,1744372249206.197541,88998925
525,1744372249295.320515,87733729
526,1744372249383.406568,89114964
527,1744372249471.699355,88087898
528,1744372249560.489808,88297702
529,1744372249647.569261,88794476
530,1744372249734.743599,87069822
531,1744372249823.977408,87179844
532,1744372249913.976781,89845125
533,1744372250002.895026,89388160
534,1744372250092.830026,88937973
535,1744372250182.990621,89923600
536,1744372250272.174168,90154396
537,1744372250361.236328,89180293
538,1744372250450.273941,89638231
539,1744372250541.239048,89066867
540,1744372250629.576475,90353489
