Sample,X(ms) [11.04.2025 12:01:43 772 UTC],"CycleTimeMeasurement.CycleTimeInfo"
441,1744372917346.808546,43644951
442,1744372917394.489759,46760271
443,1744372917441.723350,47682227
444,1744372917489.098386,47235493
445,1744372917528.612817,47491995
446,1744372917569.423506,39393058
447,1744372917617.068012,41098196
448,1744372917664.626763,47479453
449,1744372917712.100199,47437587
450,1744372917757.920132,47497271
451,1744372917797.496239,45812080
452,1744372917842.306208,39557853
453,1744372917890.259132,44813427
454,1744372917936.885372,47951507
455,1744372917983.526412,46971546
456,1744372918025.884692,46291054
457,1744372918071.974759,42363715
458,1744372918119.980017,46089533
459,1744372918167.514870,48004907
460,1744372918214.594199,47532107
461,1744372918259.295026,47084493
462,1744372918294.260106,44715813
463,1744372918340.811532,34948272
464,1744372918388.082510,46552253
465,1744372918435.482172,47344627
466,1744372918484.147146,47559040
467,1744372918528.285292,48429862
468,1744372918573.836359,44188751
469,1744372918622.145652,45499347
470,1744372918669.939892,48309853
471,1744372918715.072003,47813653
472,1744372918750.546586,45226280
473,1744372918792.898119,35363249
474,1744372918840.878550,42370133
475,1744372918888.531679,47963600
476,1744372918935.719092,47649854
477,1744372918983.636506,47185222
478,1744372919020.312243,47919044
479,1744372919062.709039,36676263
480,1744372919109.975363,42398457
481,1744372919158.148648,47263040
482,1744372919204.373643,48174294
483,1744372919252.320723,46225978
484,1744372919295.911946,47947648
485,1744372919343.651150,43610178
486,1744372919390.856977,47719614
487,1744372919430.382150,47206653
488,1744372919478.148412,39524120
489,1744372919520.092057,47765609
490,1744372919567.086403,42021458
491,1744372919614.505492,47086426
492,1744372919662.211950,47250894
493,1744372919710.091959,47705786
494,1744372919753.241959,47914507
495,1744372919799.845163,43107333
496,1744372919847.038857,46874596
497,1744372919888.695426,46931938
498,1744372919930.930563,41655808
499,1744372919972.591937,42576609
500,1744372920019.690786,41319534
501,1744372920067.750546,47098884
502,1744372920114.977412,48059520
503,1744372920162.704306,47276187
504,1744372920198.435883,47679071
505,1744372920242.569110,35839942
506,1744372920290.275199,44259898
507,1744372920337.656848,47469569
508,1744372920385.240923,47398653
509,1744372920426.620799,47558511
510,1744372920474.281759,41398209
511,1744372920522.418026,47667071
512,1744372920569.525559,48120649
513,1744372920616.636946,47102058
514,1744372920655.875723,47176053
515,1744372920694.779479,39178689
516,1744372920742.147217,38957031
517,1744372920789.720612,47547307
518,1744372920837.318808,47340929
519,1744372920884.714683,47591813
520,1744372920923.555119,47403325
521,1744372920969.378617,38837035
522,1744372921016.969323,45822453
523,1744372921063.070870,47595276
524,1744372921106.776906,46232440
525,1744372921148.888470,43576556
526,1744372921196.802052,42110200
527,1744372921244.343239,47913302
528,1744372921292.330230,47540529
529,1744372921340.033706,47987209
530,1744372921381.047719,47703760
531,1744372921419.807550,41017013
532,1744372921466.821110,38753907
533,1744372921514.694852,47015986
534,1744372921561.489799,47888382
535,1744372921606.418683,46778498
536,1744372921653.379866,44931067
537,1744372921700.205843,46954475
538,1744372921747.234226,47089827
539,1744372921795.033963,46762885
540,1744372921836.739683,47807102
541,1744372921876.171243,41706764
542,1744372921923.660683,39428702
543,1744372921970.871443,47776143
544,1744372922018.860986,47337031
545,1744372922066.937212,47580933
546,1744372922108.384279,48087218
547,1744372922150.030719,41435080
548,1744372922197.412217,41645462
549,1744372922244.431434,47379573
550,1744372922291.428830,47030458
551,1744372922339.804839,46994894
552,1744372922379.592643,48370288
553,1744372922426.681963,39783885
554,1744372922473.937612,47094782
555,1744372922521.330292,47267831
556,1744372922565.470946,47374334
557,1744372922600.631706,44152013
558,1744372922648.607257,35153262
559,1744372922695.830319,47976053
560,1744372922744.059457,47219152
561,1744372922791.444377,48261533
562,1744372922833.866150,47361938
563,1744372922871.537590,42414929
564,1744372922919.306546,37667195
565,1744372922966.495866,47766805
566,1744372923013.640199,47196400
567,1744372923056.146137,47142475
568,1744372923101.893212,42507245
569,1744372923149.838217,45746288
570,1744372923197.230452,47946885
571,1744372923244.445026,47384764
572,1744372923291.708506,47229494
573,1744372923334.274052,47253897
574,1744372923373.264452,42566952
575,1744372923420.058279,38982795
576,1744372923468.314363,46832053
577,1744372923516.315790,48226107
578,1744372923561.485897,48000631
579,1744372923599.064399,45166658
580,1744372923646.712932,37743889
581,1744372923694.483852,47487329
582,1744372923741.790381,47769729
583,1744372923789.424239,47315546
584,1744372923828.494870,47681498
585,1744372923870.925812,39015045
586,1744372923918.316146,42445897
587,1744372923966.371990,47375325
588,1744372924013.840977,48055271
589,1744372924059.839457,47468129
590,1744372924095.627359,45997733
591,1744372924142.799390,35789182
592,1744372924190.978417,47192783
593,1744372924238.522283,48160240
594,1744372924285.605870,47542262
595,1744372924329.815159,47081440
596,1744372924370.929292,44219702
597,1744372924418.688403,41522467
598,1744372924466.262932,47342915
599,1744372924507.271510,47574627
600,1744372924555.607892,41000040
601,1744372924600.576092,48342822
602,1744372924647.434666,44969876
603,1744372924694.764030,46861635
604,1744372924737.516950,47327116
605,1744372924775.826403,42750413
606,1744372924823.745799,38317387
607,1744372924871.283759,47913071
608,1744372924919.437390,47531395
609,1744372924966.332417,48167552
610,1744372925001.364550,46888133
611,1744372925045.937732,35030787
612,1744372925093.616150,44592862
613,1744372925141.546639,47659053
614,1744372925189.003808,47927205
615,1744372925235.003866,47461368
616,1744372925274.372990,45999796
617,1744372925321.232883,39387022
618,1744372925369.351359,46833751
619,1744372925413.558066,48120334
620,1744372925454.417017,44210915
621,1744372925497.774679,40861414
622,1744372925544.916959,43356893
623,1744372925591.676870,47161391
624,1744372925639.968070,46740129
625,1744372925681.582203,48294240
626,1744372925719.938132,41611307
627,1744372925764.974777,38368862
628,1744372925812.451630,45025498
629,1744372925859.296119,47484848
630,1744372925903.818643,46828858
631,1744372925946.332612,44529085
632,1744372925993.835941,42514257
633,1744372926041.842346,47503494
634,1744372926089.338563,48006600
635,1744372926136.416528,47492498
636,1744372926175.091719,47082493
637,1744372926218.305497,38787080
638,1744372926265.686830,43153907
639,1744372926313.576230,47326613
640,1744372926361.414390,47893915
641,1744372926408.870150,47832320
642,1744372926447.518559,47814707
643,1744372926489.389163,38290231
644,1744372926537.263937,41869476
645,1744372926584.468719,47870653
646,1744372926627.764599,47220236
647,1744372926673.568617,43285671
648,1744372926720.972297,45804644
649,1744372926768.465106,47453716
650,1744372926815.402950,47452364
651,1744372926857.384852,46923507
652,1744372926901.961666,41985107
653,1744372926940.289230,44579444
654,1744372926986.890012,38376938
655,1744372927034.918519,46932404
656,1744372927082.934426,47689520
657,1744372927127.041839,48015120
658,1744372927171.551852,44068476
659,1744372927215.637288,44507298
660,1744372927262.725043,44084560
661,1744372927310.031786,47089786
662,1744372927349.819257,47305787
663,1744372927392.031150,39787684
664,1744372927439.993652,42211689
665,1744372927487.293003,47963209
666,1744372927533.884999,47291951
667,1744372927581.778492,46596494
668,1744372927620.835217,47896502
669,1744372927662.615692,39054942
670,1744372927710.455132,41782244
671,1744372927758.058479,47847752
672,1744372927806.265310,47628502
673,1744372927850.061457,48173520
674,1744372927893.392563,43825404
675,1744372927940.431386,43360320
676,1744372927987.026803,47034876
677,1744372928034.471990,46540320
678,1744372928070.440106,47732155
679,1744372928109.277243,35692218
680,1744372928157.072012,38818987
681,1744372928205.847857,48169506
682,1744372928253.581537,48409978
683,1744372928300.655070,47728596
684,1744372928346.075817,47077586
685,1744372928381.392332,45449040
686,1744372928426.841319,35285040
687,1744372928473.761586,45854227
688,1744372928521.784159,46515289
689,1744372928569.246870,48024849
690,1744372928617.494159,47454293
691,1744372928655.334123,48254756
692,1744372928699.349852,37838213
693,1744372928746.741803,44015218
694,1744372928792.705319,47394751
695,1744372928839.998843,45963964
696,1744372928875.402626,47331298
697,1744372928918.188612,35363316
698,1744372928965.690630,42788053
699,1744372929014.189270,47501307
700,1744372929062.133310,48501338
701,1744372929097.802319,47941422
702,1744372929145.627270,35669840
703,1744372929190.357083,48065418
704,1744372929237.399790,44490360
705,1744372929284.916932,47036915
706,1744372929330.392937,47542658
707,1744372929373.699079,45475840
708,1744372929422.009026,43287507
709,1744372929469.454843,48316213
710,1744372929516.070012,47443333
711,1744372929558.897119,46639702
712,1744372929595.711310,42812725
713,1744372929642.869212,36796155
714,1744372929690.690559,47160960
715,1744372929738.429563,47822365
716,1744372929785.662443,47744009
717,1744372929827.519599,47224978
718,1744372929872.357563,41907062
719,1744372929915.563390,44789271
720,1744372929962.926470,43205760
721,1744372930011.262123,47380200
722,1744372930058.912852,48311493
723,1744372930102.501177,47672627
724,1744372930148.735266,43574675
725,1744372930196.857999,46235094
726,1744372930244.555359,48121253
727,1744372930291.405786,47979525
728,1744372930335.604763,46564800
729,1744372930382.822643,44248986
730,1744372930430.693563,47171174
731,1744372930478.289243,47870715
732,1744372930525.318292,47596640
733,1744372930570.726017,47020800
734,1744372930610.387510,45415169
735,1744372930657.424910,39660991
736,1744372930705.343697,47030725
737,1744372930753.050692,47922315
738,1744372930794.756434,47851138
739,1744372930833.739666,41565084
740,1744372930882.461323,38982676
741,1744372930930.377986,48730133
742,1744372930977.915003,47965120
743,1744372931023.573492,47496582
744,1744372931059.087497,45643049
745,1744372931105.643906,35634703
746,1744372931153.039412,46433306
747,1744372931200.254852,47398694
748,1744372931247.549412,47213928
749,1744372931294.204386,47292245
750,1744372931341.941168,46895760
751,1744372931380.693590,47519507
752,1744372931428.890186,38732195
753,1744372931475.640114,48260467
754,1744372931522.488719,46682204
755,1744372931568.723452,46851631
756,1744372931607.659657,46234338
757,1744372931652.383292,38935640
758,1744372931700.218919,44724707
759,1744372931748.153137,47835631
760,1744372931791.300137,47932889
761,1744372931833.940639,43143266
762,1744372931878.099203,42661565
763,1744372931925.402786,44177475
764,1744372931972.718692,47261992
765,1744372932019.753452,47325031
766,1744372932063.418750,47035697
767,1744372932108.499510,43658645
768,1744372932155.974799,45132889
769,1744372932203.250866,47675111
770,1744372932250.557012,47265413
771,1744372932297.002843,47339565
772,1744372932334.753106,46172062
773,1744372932380.489843,37752773
774,1744372932428.638457,45736271
775,1744372932475.765172,48149338
776,1744372932523.053070,47123800
777,1744372932566.809159,47421542
778,1744372932607.876452,43626151
779,1744372932655.300763,41066147
