Sample,X(ms) [11.04.2025 13:45:49 699 UTC],"CycleTimeMeasurement.CycleTimeInfo"
893,1744379133718.931536,3963000
894,1744379133723.059624,3899000
895,1744379133727.252576,3913000
896,1744379133731.370352,3963000
897,1744379133735.428104,3907000
898,1744379133739.479520,3874000
899,1744379133743.527216,3877000
900,1744379133747.574248,3874000
901,1744379133752.881208,3870000
902,1744379133757.520072,3959000
903,1744379133761.699904,4001000
904,1744379133765.777160,3948000
905,1744379133769.877224,3892000
906,1744379133773.958328,3900000
907,1744379133778.019848,3898000
908,1744379133783.107064,3883000
909,1744379133788.225648,3957000
910,1744379133792.516952,4023000
911,1744379133796.705104,3998000
912,1744379133800.769064,3908000
913,1744379133804.825216,3875000
914,1744379133808.886792,3878000
915,1744379133812.932904,3880000
916,1744379133817.029712,3867000
917,1744379133821.136592,3887000
918,1744379133825.192376,3900000
919,1744379133829.378416,3878000
920,1744379133833.459240,3917000
921,1744379133837.515160,3898000
922,1744379133841.569168,3879000
923,1744379133847.202544,3869000
924,1744379133851.935632,4070000
925,1744379133856.115040,4031000
926,1744379133860.265584,3954000
927,1744379133864.343432,3931000
928,1744379133868.408896,3887000
929,1744379133872.484040,3886000
930,1744379133876.530688,3885000
931,1744379133880.634760,3871000
932,1744379133884.678304,3864000
933,1744379133888.724872,3863000
934,1744379133892.859424,3869000
935,1744379133896.915424,3901000
936,1744379133900.963144,3870000
